,dimension,component,identified,overlap_against,label
7134,1024,286,21,128,"Angular gyrus superior, RH"
7135,1024,286,67,256,Middle frontal gyrus posterior RH
7136,1024,286,54,256,"Superior frontal sulcus anterior, RH"
7137,1024,286,55,256,Anterior corona radiata
7138,1024,286,207,256,Posterior middle frontal gyrus
7139,1024,286,98,256,Middle frontal gyrus medial RH
7140,1024,286,277,512,Superior frontal sulcus mid-posterior RH
7141,1024,286,312,512,Superior frontal gyrus middle RH
7142,1024,286,149,512,Middle frontal sulcus anterior
7143,1024,286,58,512,Superior longitudinal fasciculus I anterior RH
7144,1024,286,4,512,Middle frontal gyrus middle RH
7145,1024,286,556,1024,Superior frontal sulcus anterior RH
7146,1024,286,11,1024,Middle frontal gyrus superior RH
7147,1024,286,586,1024,Superior longitudinal fasciculus I anterior RH
7148,1024,286,633,1024,Middle frontal gyrus middle superior RH
7149,1024,286,339,1024,Anterior corona radiata RH
7150,1024,287,21,64,Cerebellum I-V
7151,1024,287,25,64,Putamen
7152,1024,287,2,64,Fusiform gyrus
7153,1024,287,26,64,Mid-anterior Cingulate cortex
7154,1024,287,35,64,Lingual gyrus anterior
7155,1024,287,57,128,Hippocampal fissure
7156,1024,287,115,128,Cerebellum IV and middle cerebellar peduncle
7157,1024,287,34,128,"Inferior temporal gyrus, posterior"
7158,1024,287,113,128,Cerebellum VI
7159,1024,287,97,128,Thalamus and globus pallidus
7160,1024,287,21,256,Amygdala
7161,1024,287,10,256,"Collateral sulcus, anterior"
7162,1024,287,168,256,Anterior hippocampus
7163,1024,287,170,256,Temporal pole
7164,1024,287,125,256,Hippocampal fissure
7165,1024,287,105,512,Amygdala inferior
7166,1024,287,343,512,Collateral sulcus anterior 
7167,1024,287,262,512,Parahippocampal gyrus anterior
7168,1024,287,106,512,Perirhinal cortex
7169,1024,287,178,512,Middle temporal gyrus medial LH
7170,1024,287,877,1024,Hippocampus anterior LH
7171,1024,287,659,1024,Inferior temporal sulcus anterior LH
7172,1024,287,653,1024,Collateral sulcus middle LH
7173,1024,287,823,1024,Occipitotemporal gyrus anterior LH
7174,1024,287,370,1024,Entorhinal cortex
7175,1024,288,20,64,Central Parieto-occipital sulcus
7176,1024,288,24,64,Descending occipital gyrus
7177,1024,288,56,64,Superior occipital sulcus
7178,1024,288,60,64,Cuneus
7179,1024,288,27,64,Superior parietal lobule posterior
7180,1024,288,3,128,Superior occipital gyrus
7181,1024,288,75,128,Cuneus
7182,1024,288,17,128,Parieto-occipital sulcus postero-superior
7183,1024,288,103,128,"Occipital pole, superior"
7184,1024,288,73,128,Superior occipital sulcus
7185,1024,288,84,256,"Superior occipital sulcus, inferior"
7186,1024,288,8,256,"Lateral occipital cortex, LH"
7187,1024,288,197,256,"Parieto-occipital sulcus, posterior"
7188,1024,288,153,256,Cerebrospinal fluid (between parieto-occipital sulcus and skull)
7189,1024,288,234,256,Superior occipital sulcus LH
7190,1024,288,87,512,Parieto-occipital sulcus posterior lateral
7191,1024,288,62,512,Cuneus middle posterior RH
7192,1024,288,172,512,Superior occipital gyrus LH
7193,1024,288,228,512,Cuneus postero-superior
7194,1024,288,301,512,Parieto-occipital sulcus middle inferior LH
7195,1024,288,719,1024,Cuneus postero-superior LH
7196,1024,288,297,1024,Descending occipital gyrus superior LH
7197,1024,288,695,1024,Superior occipital gyrus posterior LH
7198,1024,288,521,1024,Cuneus superior LH
7199,1024,288,338,1024,Superior occipital sulcus posterior LH
7200,1024,289,23,64,Anterior Cingulate Cortex
7201,1024,289,39,64,Dorsomedial Prefrontal cortex antero-caudal
7202,1024,289,51,64,Middle frontal gyrus
7203,1024,289,4,64,Posterior Cingulate cortex
7204,1024,289,64,64,Caudate
7205,1024,289,10,128,Ventral medial prefrontal cortex
7206,1024,289,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
7207,1024,289,69,128,Anterior cingulate cortex
7208,1024,289,4,128,"Frontal pole lateral, RH"
7209,1024,289,14,128,Lateral frontal pole
7210,1024,289,149,256,Rostral anterior cingulate cortex
7211,1024,289,39,256,"Paracingulate gyrus, anterior"
7212,1024,289,32,256,Anterior cingulate cortex
7213,1024,289,131,256,Suborbital cortex medial
7214,1024,289,104,256,Frontal pole
7215,1024,289,479,512,Frontal pole medial
7216,1024,289,287,512,Ventromedial prefrontal cortex LH
7217,1024,289,378,512,Cingulate sulcus antero-inferior 
7218,1024,289,445,512,Forceps minor RH
7219,1024,289,192,512,Frontal pole medial
7220,1024,289,533,1024,Superior rostral gyrus anterior
7221,1024,289,212,1024,Cingulate anterior RH
7222,1024,289,96,1024,Cingulate anterior
7223,1024,289,106,1024,Inferior rostral gyrus RH
7224,1024,289,666,1024,Ventromedial prefrontal cortex
7225,1024,290,9,64,Cerebellum Crus II
7226,1024,290,2,64,Fusiform gyrus
7227,1024,290,16,64,Posterior fusiform gyrus
7228,1024,290,55,64,Lingual gyrus
7229,1024,290,11,64,Transverse sinus
7230,1024,290,22,128,Cerebellum Crus I anterior
7231,1024,290,55,128,Cerebellum superior posterior fissure
7232,1024,290,113,128,Cerebellum VI
7233,1024,290,115,128,Cerebellum IV and middle cerebellar peduncle
7234,1024,290,82,128,Cerebellum IV and V
7235,1024,290,36,256,Cerebellum VIIb
7236,1024,290,172,256,Cerebellum Crus I anterior LH
7237,1024,290,165,256,Fluid between cerebellum and pons
7238,1024,290,147,256,Cerebellum Crus I lateral RH
7239,1024,290,81,256,Cerebellum Crus I RH
7240,1024,290,14,512,Cerebellum VI RH
7241,1024,290,341,512,Cerebellum VI medial
7242,1024,290,70,512,Cerebellum IX
7243,1024,290,257,512,Cerebellum VI antero-superior LH
7244,1024,290,209,512,Fourth ventricle
7245,1024,290,385,1024,Cerebellum VI LH
7246,1024,290,931,1024,Cerebellum VI anterior
7247,1024,290,635,1024,Cerebellum VI RH
7248,1024,290,435,1024,Cerebellum IX
7249,1024,290,836,1024,Cerebellum Crus I
7250,1024,291,21,64,Cerebellum I-V
7251,1024,291,11,64,Transverse sinus
7252,1024,291,2,64,Fusiform gyrus
7253,1024,291,29,64,Inferior occipital gyrus
7254,1024,291,16,64,Posterior fusiform gyrus
7255,1024,291,55,128,Cerebellum superior posterior fissure
7256,1024,291,22,128,Cerebellum Crus I anterior
7257,1024,291,27,128,Cerebellum VI anterior
7258,1024,291,11,128,Cerebellum Crus I posterior
7259,1024,291,113,128,Cerebellum VI
7260,1024,291,69,256,Cerebellum VIIIb anterior
7261,1024,291,156,256,Cerebellum Crus II
7262,1024,291,50,256,Cerebellum VIIIb posterior
7263,1024,291,147,256,Cerebellum Crus I lateral RH
7264,1024,291,33,256,Cerebellum IX
7265,1024,291,274,512,Cerebellum VIIIb anterior
7266,1024,291,346,512,Cerebellum secondary fissure
7267,1024,291,429,512,Cerebellum Crus II RH
7268,1024,291,85,512,Cerebellum Crus II anterior LH
7269,1024,291,272,512,Cerebellum VIIIb medial
7270,1024,291,920,1024,Cerebellum VIIb
7271,1024,291,84,1024,Cerebellum VIIIab
7272,1024,291,164,1024,Cerebellum VIIb
7273,1024,291,442,1024,Cerebellum Crus II
7274,1024,291,901,1024,Cerebellum Crus II LH
7275,1024,292,25,64,Putamen
7276,1024,292,15,64,ventricles
7277,1024,292,22,64,Superior fornix and isthmus
7278,1024,292,35,64,Lingual gyrus anterior
7279,1024,292,45,64,Heschl’s gyrus
7280,1024,292,71,128,Thalamus
7281,1024,292,124,128,"Putamen, posterior"
7282,1024,292,127,128,"Lateral ventricles, superior"
7283,1024,292,57,128,Hippocampal fissure
7284,1024,292,95,128,Retrosplenial cortex
7285,1024,292,158,256,Thalamus lateral
7286,1024,292,228,256,Thalamus
7287,1024,292,95,256,Posterior hippocampus
7288,1024,292,206,256,Thalamus ventral
7289,1024,292,103,256,"Lateral ventricles, middle"
7290,1024,292,71,512,Thalamus posterior
7291,1024,292,72,512,Globus pallidus RH
7292,1024,292,415,512,Thalamus LH
7293,1024,292,335,512,Thalamus anterior 
7294,1024,292,74,512,Thalamus superior
7295,1024,292,281,1024,Thalamus
7296,1024,292,386,1024,Cingulum inferior
7297,1024,292,95,1024,Thalamus superior
7298,1024,292,392,1024,External capsule posterior RH
7299,1024,292,441,1024,Thalamus anterior RH
7300,1024,293,61,64,Middle temporal gyrus
7301,1024,293,58,64,Middle frontal gyrus anterior
7302,1024,293,51,64,Middle frontal gyrus
7303,1024,293,39,64,Dorsomedial Prefrontal cortex antero-caudal
7304,1024,293,6,64,Antero-superior insula
7305,1024,293,14,128,Lateral frontal pole
7306,1024,293,4,128,"Frontal pole lateral, RH"
7307,1024,293,44,128,"Inferior parietal lobule, LH"
7308,1024,293,42,128,"Middle temporal gyrus, LH"
7309,1024,293,79,128,Pars triangularis
7310,1024,293,185,256,Frontal pole lateral LH
7311,1024,293,104,256,Frontal pole
7312,1024,293,94,256,"Inferior frontal sulcus anterior, LH"
7313,1024,293,56,256,Suborbital cortex
7314,1024,293,16,256,"Pars opercularis, pars triangularis LH"
7315,1024,293,368,512,Frontomarginal gyrus LH
7316,1024,293,455,512,Frontomarginal sulcus
7317,1024,293,397,512,Frontal pole lateral LH
7318,1024,293,401,512,Pars opercularis LH
7319,1024,293,112,512,Frontal pole
7320,1024,293,980,1024,Inferior frontal gyrus anterior LH
7321,1024,293,472,1024,Frontomarginal sulcus LH
7322,1024,293,361,1024,Frontal pole inferior LH
7323,1024,293,126,1024,Ventrolateral prefrontal cortex LH
7324,1024,293,642,1024,Frontal pole lateral LH
7325,1024,294,59,64,Angular gyrus
7326,1024,294,32,64,Intraparietal sulcus
7327,1024,294,48,64,Intraparietal sulcus RH
7328,1024,294,14,64,Mid-posterior cingulate gyrus
7329,1024,294,56,64,Superior occipital sulcus
7330,1024,294,24,128,"Angular gyrus, posterior"
7331,1024,294,110,128,"Inferior parietal lobule, LH"
7332,1024,294,29,128,"Angular gyrus anterior, RH"
7333,1024,294,46,128,"Intraparietal sulcus, RH"
7334,1024,294,81,128,"Intraparietal sulcus anterior, RH"
7335,1024,294,29,256,"Angular gyrus superior, RH"
7336,1024,294,126,256,"Angular gyrus posterior, RH"
7337,1024,294,166,256,Angular gyrus superior
7338,1024,294,118,256,"Intraparietal sulcus ventral, RH"
7339,1024,294,247,256,"Superior longitudinal fasciculus I posterior, RH"
7340,1024,294,305,512,Angular gyrus superior RH
7341,1024,294,418,512,Angular gyrus posterior RH
7342,1024,294,173,512,Superior longitudinal fasciculus II posterior RH
7343,1024,294,444,512,Cerebrospinal fluid (between intraparietal sulcus and skull RH)
7344,1024,294,38,512,Angular gyrus postero-inferior RH
7345,1024,294,105,1024,Angular gyrus mid-superior RH
7346,1024,294,762,1024,Angular sulcus posterior RH
7347,1024,294,738,1024,Angular gyrus posterior RH
7348,1024,294,470,1024,Intraparietal sulcus middle RH
7349,1024,294,101,1024,Lateral occipital cortex superior RH
7350,1024,295,6,64,Antero-superior insula
7351,1024,295,26,64,Mid-anterior Cingulate cortex
7352,1024,295,37,64,Supramarginal gyrus
7353,1024,295,45,64,Heschl’s gyrus
7354,1024,295,8,64,Planum temporale
7355,1024,295,64,128,"Lateral fissure, anterior"
7356,1024,295,49,128,"Insula center, and lateral fissure"
7357,1024,295,67,128,"Anterior insula, RH-dominated"
7358,1024,295,109,128,Central operculum cortex
7359,1024,295,99,128,Posterior insula ventral
7360,1024,295,86,256,Heschl’s gyrus
7361,1024,295,226,256,Anterior insula dorsal
7362,1024,295,148,256,Lateral fissure anterior
7363,1024,295,163,256,"Superior temporal gyrus, medial"
7364,1024,295,20,256,Frontal operculum LH
7365,1024,295,53,512,Anterior insula dorsal RH
7366,1024,295,252,512,Superior temporal gyrus superior RH
7367,1024,295,470,512,Middle insula dorsal
7368,1024,295,166,512,Posterior insula dorsal lateral
7369,1024,295,116,512,Planum polare superior
7370,1024,295,539,1024,Heschl’s gyrus anterior lateral RH
7371,1024,295,16,1024,Subcentral gyrus RH
7372,1024,295,238,1024,Lateral fissure anterior rami RH
7373,1024,295,311,1024,Superior temporal gyrus anterior
7374,1024,295,229,1024,Frontal opercula medial
7375,1024,296,20,64,Central Parieto-occipital sulcus
7376,1024,296,18,64,Precuneus superior
7377,1024,296,14,64,Mid-posterior cingulate gyrus
7378,1024,296,13,64,Superior occipital gyrus
7379,1024,296,4,64,Posterior Cingulate cortex
7380,1024,296,17,128,Parieto-occipital sulcus postero-superior
7381,1024,296,121,128,"Precuneus, posterior"
7382,1024,296,78,128,Cuneus superior
7383,1024,296,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
7384,1024,296,50,128,"Superior parietal lobule, posterior"
7385,1024,296,24,256,"Parieto-occipital sulcus, superior"
7386,1024,296,197,256,"Parieto-occipital sulcus, posterior"
7387,1024,296,241,256,Precuneus posterior
7388,1024,296,184,256,Cuneus superior
7389,1024,296,218,256,Precuneus inferior
7390,1024,296,362,512,Precuneus posterior 
7391,1024,296,55,512,Parieto-occipital sulcus mid-posterior
7392,1024,296,424,512,Parieto-occipital sulcus postero-inferior RH
7393,1024,296,216,512,Precuneus postero-inferior RH
7394,1024,296,159,512,Parieto-occipital sulcus middle superior LH
7395,1024,296,427,1024,Parieto-occipital sulcus middle superior RH
7396,1024,296,434,1024,Parieto-occipital sulcus mid-superior
7397,1024,296,267,1024,Parieto-occipital sulcus posterior
7398,1024,296,461,1024,Precuneus postero-superior
7399,1024,296,865,1024,Precuneus postero-inferior LH
7400,1024,297,13,64,Superior occipital gyrus
7401,1024,297,60,64,Cuneus
7402,1024,297,56,64,Superior occipital sulcus
7403,1024,297,20,64,Central Parieto-occipital sulcus
7404,1024,297,31,64,Calcarine sulcus anterior
7405,1024,297,75,128,Cuneus
7406,1024,297,103,128,"Occipital pole, superior"
7407,1024,297,78,128,Cuneus superior
7408,1024,297,111,128,Intracalcarine cortex
7409,1024,297,88,128,Lunate sulcus
7410,1024,297,84,256,"Superior occipital sulcus, inferior"
7411,1024,297,77,256,Cuneus inferior
7412,1024,297,122,256,"Occipital pole, superior"
7413,1024,297,184,256,Cuneus superior
7414,1024,297,139,256,Calcarine sulcus middle
7415,1024,297,446,512,Forceps major
7416,1024,297,278,512,Middle occipital sulcus LH
7417,1024,297,2,512,Superior occipital gyrus 
7418,1024,297,172,512,Superior occipital gyrus LH
7419,1024,297,88,512,Occipital pole LH
7420,1024,297,288,1024,Descending occipital gyrus superior
7421,1024,297,611,1024,Lunate sulcus superior LH
7422,1024,297,338,1024,Superior occipital sulcus posterior LH
7423,1024,297,343,1024,Lingual gyrus posterior inferior RH
7424,1024,297,137,1024,Cuneus posterior
7425,1024,298,36,64,Angular gyrus
7426,1024,298,59,64,Angular gyrus
7427,1024,298,57,64,Superior parietal lobule
7428,1024,298,38,64,Intraparietal sulcus LH
7429,1024,298,27,64,Superior parietal lobule posterior
7430,1024,298,44,128,"Inferior parietal lobule, LH"
7431,1024,298,56,128,"Intraparietal sulcus anterior, LH"
7432,1024,298,86,128,Cerebrospinal fluid (between parietal lobe and skull)
7433,1024,298,77,128,Superior parietal sulcus
7434,1024,298,33,128,Posterior cingulate cortex
7435,1024,298,166,256,Angular gyrus superior
7436,1024,298,177,256,Angular gyrus anterior LH
7437,1024,298,183,256,Intraparietal sulcus LH
7438,1024,298,27,256,"Intraparietal sulcus, anterior"
7439,1024,298,106,256,"Intraparietal sulcus posterior, LH"
7440,1024,298,463,512,Intraparietal sulcus posterior LH
7441,1024,298,50,512,Intraparietal sulcus superior LH
7442,1024,298,385,512,Intermediate primus of Jensen LH
7443,1024,298,154,512,Cerebrospinal fluid (between angular gyrus and skull LH)
7444,1024,298,144,512,Intraparietal sulcus middle LH
7445,1024,298,353,1024,Intraparietal sulcus middle LH
7446,1024,298,260,1024,Angular gyrus superior anterior LH
7447,1024,298,228,1024,Cerebrospinal fluid (between superior occipital gyrus and skull LH)
7448,1024,298,496,1024,Angular gyrus antero-superior LH
7449,1024,298,771,1024,Angular gyrus posterior LH
7450,1024,299,1,64,Superior frontal sulcus
7451,1024,299,40,64,Precentral gyrus superior
7452,1024,299,36,64,Angular gyrus
7453,1024,299,17,64,Superior frontal gyrus medial
7454,1024,299,49,64,Inferior frontal sulcus
7455,1024,299,36,128,"Superior frontal gyrus, posterior"
7456,1024,299,104,128,Inferior frontal sulcus posterior RH
7457,1024,299,9,128,Superior frontal sulcus
7458,1024,299,29,128,"Angular gyrus anterior, RH"
7459,1024,299,1,128,"Middle frontal gyrus lateral, LH"
7460,1024,299,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
7461,1024,299,248,256,Superior frontal sulcus RH
7462,1024,299,129,256,"Precentral sulcus, RH"
7463,1024,299,192,256,Middle frontal gyrus posterior RH
7464,1024,299,68,256,"Superior frontal gyrus posterior, LH"
7465,1024,299,203,512,Middle frontal gyrus mid-posterior RH
7466,1024,299,277,512,Superior frontal sulcus mid-posterior RH
7467,1024,299,245,512,Cerebrospinal fluid (between middle frontal gyrus and skull RH)
7468,1024,299,58,512,Superior longitudinal fasciculus I anterior RH
7469,1024,299,213,512,Precentral sulcus mid-superior RH
7470,1024,299,37,1024,Middle frontal gyrus posterior inferior RH
7471,1024,299,87,1024,Cerebrospinal fluid (between middle frontal gyrus and skull)
7472,1024,299,1015,1024,Superior frontal sulcus middle RH
7473,1024,299,974,1024,Middle frontal gyrus posterior superior RH
7474,1024,299,185,1024,Middle frontal sulcus RH
7475,1024,300,11,64,Transverse sinus
7476,1024,300,29,64,Inferior occipital gyrus
7477,1024,300,2,64,Fusiform gyrus
7478,1024,300,21,64,Cerebellum I-V
7479,1024,300,55,64,Lingual gyrus
7480,1024,300,55,128,Cerebellum superior posterior fissure
7481,1024,300,11,128,Cerebellum Crus I posterior
7482,1024,300,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
7483,1024,300,22,128,Cerebellum Crus I anterior
7484,1024,300,28,128,Cerebellum VI superior
7485,1024,300,179,256,Cerebellum Crus II
7486,1024,300,209,256,Cerebellum Crus I posterior LH
7487,1024,300,50,256,Cerebellum VIIIb posterior
7488,1024,300,147,256,Cerebellum Crus I lateral RH
7489,1024,300,143,256,Cerebellum Crus I posterior
7490,1024,300,137,512,Cerebellum Crus II posterior LH
7491,1024,300,317,512,Cerebellum horizontal fissure medial
7492,1024,300,85,512,Cerebellum Crus II anterior LH
7493,1024,300,346,512,Cerebellum secondary fissure
