,dimension,component,identified,overlap_against,label
1807,256,73,109,128,Central operculum cortex
1808,256,73,68,128,Planum temporale RH
1809,256,73,54,128,Planum temporale LH
1810,256,73,38,256,"Supramarginal gyrus, RH"
1811,256,73,70,256,Parietal operculum
1812,256,73,227,256,Parietal operculum LH
1813,256,73,47,256,"Supramarginal gyrus anterior, RH"
1814,256,73,255,256,Parietal operculum RH
1815,256,73,387,512,Supramarginal gyrus inferior RH
1816,256,73,99,512,Angular gyrus anterior RH
1817,256,73,226,512,Parietal operculum posterior RH
1818,256,73,193,512,Supramarginal gyrus inferior LH
1819,256,73,247,512,Supramarginal gyrus anterior RH
1820,256,73,821,1024,Parietal operculum posterior RH
1821,256,73,374,1024,Supramarginal gyrus antero-superior RH
1822,256,73,507,1024,Supramarginal gyrus postero-inferior RH
1823,256,73,940,1024,Supramarginal gyrus anterior RH
1824,256,73,129,1024,Supramarginal gyrus posterior RH
1825,256,74,25,64,Putamen
1826,256,74,26,64,Mid-anterior Cingulate cortex
1827,256,74,6,64,Antero-superior insula
1828,256,74,45,64,Heschl’s gyrus
1829,256,74,41,64,Postcentral gyrus inferior
1830,256,74,64,128,"Lateral fissure, anterior"
1831,256,74,124,128,"Putamen, posterior"
1832,256,74,67,128,"Anterior insula, RH-dominated"
1833,256,74,99,128,Posterior insula ventral
1834,256,74,109,128,Central operculum cortex
1835,256,74,226,256,Anterior insula dorsal
1836,256,74,86,256,Heschl’s gyrus
1837,256,74,148,256,Lateral fissure anterior
1838,256,74,190,256,Insula posterior inferior
1839,256,74,20,256,Frontal operculum LH
1840,256,74,467,512,External capsule middle LH
1841,256,74,13,512,Posterior insula dorsal medial
1842,256,74,53,512,Anterior insula dorsal RH
1843,256,74,470,512,Middle insula dorsal
1844,256,74,480,512,Putamen postero-superior
1845,256,74,184,1024,Anterior insula posterior RH
1846,256,74,457,1024,Posterior insula RH
1847,256,74,644,1024,Putamen posterior LH
1848,256,74,322,1024,Insula middle superior
1849,256,74,725,1024,Anterior insula mid-inferior LH
1850,256,75,49,64,Inferior frontal sulcus
1851,256,75,38,64,Intraparietal sulcus LH
1852,256,75,61,64,Middle temporal gyrus
1853,256,75,62,64,Superior frontal gyrus
1854,256,75,58,64,Middle frontal gyrus anterior
1855,256,75,76,128,"Precentral sulcus inferior, LH"
1856,256,75,1,128,"Middle frontal gyrus lateral, LH"
1857,256,75,32,128,"Inferior frontal gyrus anterior, LH"
1858,256,75,79,128,Pars triangularis
1859,256,75,2,128,Middle frontal gyrus anterior
1860,256,75,57,256,Inferior frontal gyrus LH
1861,256,75,171,256,"Precentral sulcus, inferior, LH"
1862,256,75,232,256,Pars opercularis
1863,256,75,94,256,"Inferior frontal sulcus anterior, LH"
1864,256,75,174,256,Middle frontal gyrus posterior LH
1865,256,75,300,512,Inferior frontal gyrus posterior LH
1866,256,75,221,512,Inferior frontal sulcus posterior LH
1867,256,75,59,512,Precentral sulcus mid-inferior LH
1868,256,75,503,512,Cerebrospinal fluid (between inferior frontal sulcus and skull LH)
1869,256,75,322,512,Precentral sulcus inferior LH
1870,256,75,535,1024,Anterior thalamic radiation antero-superior LH
1871,256,75,424,1024,Pars opercularis superior LH
1872,256,75,943,1024,Inferior frontal sulcus posterior superior LH
1873,256,75,566,1024,Middle frontal gyrus posterior LH
1874,256,75,657,1024,Middle frontal gyrus middle inferior LH
1875,256,76,17,64,Superior frontal gyrus medial
1876,256,76,1,64,Superior frontal sulcus
1877,256,76,51,64,Middle frontal gyrus
1878,256,76,40,64,Precentral gyrus superior
1879,256,76,44,64,Paracentral lobule superior
1880,256,76,101,128,"Superior frontal sulcus anterior, LH"
1881,256,76,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
1882,256,76,40,128,"Paracingulate gyrus, middle"
1883,256,76,36,128,"Superior frontal gyrus, posterior"
1884,256,76,1,128,"Middle frontal gyrus lateral, LH"
1885,256,76,182,256,Cerebrospinal fluid (between superior frontal gyrus and skull)
1886,256,76,116,256,Mid-posterior medial frontal gyrus
1887,256,76,136,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
1888,256,76,229,256,Dorsomedial prefrontal cortex posterior
1889,256,76,248,256,Superior frontal sulcus RH
1890,256,76,267,512,Superior frontal gyrus middle LH
1891,256,76,118,512,Superior frontal gyrus postero-superior LH
1892,256,76,43,512,Superior frontal gyrus superior RH
1893,256,76,299,512,Superior frontal gyrus medial middle
1894,256,76,458,512,Cerebrospinal fluid (between superior frontal gyrus superior and skull)
1895,256,76,694,1024,Superior frontal gyrus mid-posterior LH
1896,256,76,301,1024,Superior frontal gyrus middle
1897,256,76,318,1024,Superior frontal gyrus medial middle
1898,256,76,652,1024,Superior frontal gyrus medial superior 
1899,256,76,506,1024,Superior frontal gyrus antero-superior RH
1900,256,77,13,64,Superior occipital gyrus
1901,256,77,3,64,Calcarine cortex posterior
1902,256,77,20,64,Central Parieto-occipital sulcus
1903,256,77,24,64,Descending occipital gyrus
1904,256,77,11,64,Transverse sinus
1905,256,77,111,128,Intracalcarine cortex
1906,256,77,72,128,"Calcarine cortex, posterior"
1907,256,77,103,128,"Occipital pole, superior"
1908,256,77,78,128,Cuneus superior
1909,256,77,85,128,"Calcarine cortex, anterior"
1910,256,77,88,256,Cuneus inferior
1911,256,77,184,256,Cuneus superior
1912,256,77,119,256,Calcarine sulcus posterior
1913,256,77,6,256,"Cuneus, anterior"
1914,256,77,122,256,"Occipital pole, superior"
1915,256,77,107,512,Cuneus middle
1916,256,77,240,512,Cuneus superior 
1917,256,77,175,512,Cuneus posterior RH
1918,256,77,150,512,Occipital pole superior LH
1919,256,77,123,512,Cuneus anterior RH
1920,256,77,605,1024,Cuneus inferior RH
1921,256,77,846,1024,Cuneus superior
1922,256,77,1022,1024,Cuneus postero-inferior LH
1923,256,77,137,1024,Cuneus posterior
1924,256,77,521,1024,Cuneus superior LH
1925,256,78,29,64,Inferior occipital gyrus
1926,256,78,55,64,Lingual gyrus
1927,256,78,31,64,Calcarine sulcus anterior
1928,256,78,60,64,Cuneus
1929,256,78,11,64,Transverse sinus
1930,256,78,72,128,"Calcarine cortex, posterior"
1931,256,78,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
1932,256,78,47,128,Inferior occipital sulcus
1933,256,78,85,128,"Calcarine cortex, anterior"
1934,256,78,28,128,Cerebellum VI superior
1935,256,78,119,256,Calcarine sulcus posterior
1936,256,78,193,256,Lingual gyrus middle
1937,256,78,62,256,"Lingual gyrus, middle"
1938,256,78,9,256,"Occipital pole, superior"
1939,256,78,195,256,Lingual gyrus
1940,256,78,419,512,Calcarine sulcus posterior medial
1941,256,78,265,512,Fusiform gyrus posterior RH
1942,256,78,151,512,Lingual gyrus mid-posterior LH
1943,256,78,5,512,Calcarine cortex posterior LH
1944,256,78,296,512,Calcarine cortex mid-posterior LH
1945,256,78,117,1024,Lingual gyrus mid-posterior RH
1946,256,78,60,1024,Calcarine sulcus posterior LH
1947,256,78,665,1024,Lingual gyrus posterior LH
1948,256,78,742,1024,Retrocalcarine sulcus LH
1949,256,78,165,1024,Fusiform gyrus posterior RH
1950,256,79,58,64,Middle frontal gyrus anterior
1951,256,79,39,64,Dorsomedial Prefrontal cortex antero-caudal
1952,256,79,30,64,Superior rostral gyrus
1953,256,79,49,64,Inferior frontal sulcus
1954,256,79,6,64,Antero-superior insula
1955,256,79,14,128,Lateral frontal pole
1956,256,79,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
1957,256,79,90,128,"Superior frontal sulcus, anterior"
1958,256,79,2,128,Middle frontal gyrus anterior
1959,256,79,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
1960,256,79,144,256,Inferior frontal sulcus RH
1961,256,79,104,256,Frontal pole
1962,256,79,2,256,"Middle frontal gyrus anterior, RH"
1963,256,79,92,256,Frontomarginal gyrus
1964,256,79,202,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
1965,256,79,157,512,Frontal pole lateral RH
1966,256,79,32,512,Superior frontal sulcus anterior RH
1967,256,79,371,512,Inferior frontal sulcus anterior RH
1968,256,79,44,512,Frontal pole superior RH
1969,256,79,205,512,Middle frontal gyrus anterior lateral RH
1970,256,79,195,1024,Frontomarginal gyrus RH
1971,256,79,366,1024,Ventrolateral prefrontal cortex RH
1972,256,79,282,1024,Cerebrospinal fluid (between frontal pole and skull RH)
1973,256,79,568,1024,Orbital cortex lateral RH
1974,256,79,730,1024,Middle frontal gyrus anterior RH
1975,256,80,2,64,Fusiform gyrus
1976,256,80,11,64,Transverse sinus
1977,256,80,29,64,Inferior occipital gyrus
1978,256,80,55,64,Lingual gyrus
1979,256,80,32,64,Intraparietal sulcus
1980,256,80,65,128,Ventrolateral fusiform gyrus
1981,256,80,120,128,Fusiform gyrus
1982,256,80,113,128,Cerebellum VI
1983,256,80,31,128,Parahippocampal gyrus
1984,256,80,108,128,Inferior occipital gyrus
1985,256,80,212,256,Inferior temporal sulcus posterior LH
1986,256,80,28,256,Inferior occipital gyrus
1987,256,80,59,256,Fusiform gyrus LH
1988,256,80,233,256,Cerebellum VI anterior
1989,256,80,211,256,Cerebellum VI RH
1990,256,80,15,512,Fusiform gyrus anterior LH
1991,256,80,403,512,Occipitotemporal sulcus posterior LH
1992,256,80,280,512,Occipitotemporal gyrus posterior LH
1993,256,80,231,512,Inferior temporal sulcus posterior LH
1994,256,80,12,512,Occipitotemporal gyrus mid-posterior RH
1995,256,80,245,1024,Fusiform gyrus mid-anterior LH
1996,256,80,122,1024,Inferior occipital gyrus anterior LH
1997,256,80,757,1024,Occipitotemporal sulcus posterior LH
1998,256,80,983,1024,Inferior temporal sulcus medial LH
1999,256,80,691,1024,Inferior temporal sulcus posterior LH
2000,256,81,11,64,Transverse sinus
2001,256,81,2,64,Fusiform gyrus
2002,256,81,21,64,Cerebellum I-V
2003,256,81,29,64,Inferior occipital gyrus
2004,256,81,55,64,Lingual gyrus
2005,256,81,22,128,Cerebellum Crus I anterior
2006,256,81,11,128,Cerebellum Crus I posterior
2007,256,81,28,128,Cerebellum VI superior
2008,256,81,27,128,Cerebellum VI anterior
2009,256,81,113,128,Cerebellum VI
2010,256,81,143,256,Cerebellum Crus I posterior
2011,256,81,147,256,Cerebellum Crus I lateral RH
2012,256,81,91,256,Cerebellum Crus I superior
2013,256,81,209,256,Cerebellum Crus I posterior LH
2014,256,81,181,256,Cerebellum VI
2015,256,81,482,512,Cerebellum Crus I superior RH
2016,256,81,450,512,Cerebellum superior posterior fissure LH
2017,256,81,317,512,Cerebellum horizontal fissure medial
2018,256,81,289,512,Cerebellum Crus I posterior RH
2019,256,81,491,512,Cerebellum Crus II medial RH
2020,256,81,664,1024,Cerebellum superior posterior fissure RH
2021,256,81,170,1024,Cerebellum VI
2022,256,81,347,1024,Cerebellum Crus I RH
2023,256,81,690,1024,Cerebellum superior posterior fissure central
2024,256,81,784,1024,Cerebellum Crus I LH
2025,256,82,62,64,Superior frontal gyrus
2026,256,82,1,64,Superior frontal sulcus
2027,256,82,58,64,Middle frontal gyrus anterior
2028,256,82,51,64,Middle frontal gyrus
2029,256,82,17,64,Superior frontal gyrus medial
2030,256,82,90,128,"Superior frontal sulcus, anterior"
2031,256,82,58,128,"Dorsomedial prefrontal cortex, anteromedial"
2032,256,82,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
2033,256,82,101,128,"Superior frontal sulcus anterior, LH"
2034,256,82,106,128,"Middle frontal gyrus, RH"
2035,256,82,12,256,Superior frontal gyrus anterior
2036,256,82,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
2037,256,82,229,256,Dorsomedial prefrontal cortex posterior
2038,256,82,61,256,Frontal pole
2039,256,82,136,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
2040,256,82,39,512,Cerebrospinal fluid (between middle frontal gyrus and skull)
2041,256,82,188,512,Cerebrospinal fluid (between superior frontal gyrus lateral RH and skull)
2042,256,82,43,512,Superior frontal gyrus superior RH
2043,256,82,333,512,Cerebrospinal fluid (between middle frontal gyrus and skull LH)
2044,256,82,24,512,Dorsomedial prefrontal cortex anterocaudal LH
2045,256,82,570,1024,Cerebrospinal fluid (between superior frontal gyrus and skull RH)
2046,256,82,630,1024,Cerebrospinal fluid (between superior frontal gyrus anterior and skull)
2047,256,82,554,1024,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH)
2048,256,82,744,1024,Cerebrospinal fluid (between superior frontal gyrus and skull)
2049,256,82,765,1024,Superior frontal gyrus anterior LH
2050,256,83,63,64,Central sulcus
2051,256,83,45,64,Heschl’s gyrus
2052,256,83,37,64,Supramarginal gyrus
2053,256,83,19,64,Planum polare
2054,256,83,25,64,Putamen
2055,256,83,62,128,Central sulcus
2056,256,83,109,128,Central operculum cortex
2057,256,83,49,128,"Insula center, and lateral fissure"
2058,256,83,23,128,"Superior temporal gyrus, middle"
2059,256,83,48,128,"Postcentral sulcus inferior, LH"
2060,256,83,239,256,Precentral gyrus middle
2061,256,83,48,256,Frontal opercula RH
2062,256,83,191,256,Central opercular cortex
2063,256,83,251,256,"Supramarginal gyrus anterior, LH"
2064,256,83,47,256,"Supramarginal gyrus anterior, RH"
2065,256,83,437,512,Central sulcus inferior
2066,256,83,269,512,Precentral gyrus inferior LH
2067,256,83,184,512,Subcentral gyrus RH
2068,256,83,132,512,Postcentral gyrus mid-inferior
2069,256,83,459,512,Central sulcus LH
2070,256,83,997,1024,Subcentral gyrus posterior RH
2071,256,83,956,1024,Central sulcus mid-inferior medial RH
2072,256,83,237,1024,Central sulcus inferior LH
2073,256,83,510,1024,Central sulcus mid-inferior RH
2074,256,83,202,1024,Subcentral gyrus LH
2075,256,84,24,64,Descending occipital gyrus
2076,256,84,56,64,Superior occipital sulcus
2077,256,84,20,64,Central Parieto-occipital sulcus
2078,256,84,60,64,Cuneus
2079,256,84,57,64,Superior parietal lobule
2080,256,84,78,128,Cuneus superior
2081,256,84,103,128,"Occipital pole, superior"
2082,256,84,75,128,Cuneus
2083,256,84,13,128,"Lateral occipital cortex, superior"
2084,256,84,73,128,Superior occipital sulcus
2085,256,84,31,256,Superior occipital sulcus RH
2086,256,84,8,256,"Lateral occipital cortex, LH"
2087,256,84,153,256,Cerebrospinal fluid (between parieto-occipital sulcus and skull)
2088,256,84,184,256,Cuneus superior
2089,256,84,122,256,"Occipital pole, superior"
2090,256,84,347,512,Superior occipital gyrus inferior RH
2091,256,84,150,512,Occipital pole superior LH
2092,256,84,2,512,Superior occipital gyrus 
2093,256,84,431,512,Superior occipital gyrus RH
2094,256,84,172,512,Superior occipital gyrus LH
2095,256,84,219,1024,Cuneus posterior RH
2096,256,84,284,1024,Occipital pole lateral RH
2097,256,84,288,1024,Descending occipital gyrus superior
2098,256,84,1005,1024,Lunate sulcus superior RH
2099,256,84,695,1024,Superior occipital gyrus posterior LH
2100,256,85,3,64,Calcarine cortex posterior
2101,256,85,35,64,Lingual gyrus anterior
2102,256,85,55,64,Lingual gyrus
2103,256,85,24,64,Descending occipital gyrus
2104,256,85,46,64,Occipital pole
2105,256,85,85,128,"Calcarine cortex, anterior"
2106,256,85,111,128,Intracalcarine cortex
2107,256,85,12,128,Lingual gyrus posterior
2108,256,85,72,128,"Calcarine cortex, posterior"
2109,256,85,88,128,Lunate sulcus
2110,256,85,139,256,Calcarine sulcus middle
2111,256,85,222,256,Calcarine sulcus anterior
2112,256,85,238,256,Calcarine sulcus anterior
2113,256,85,62,256,"Lingual gyrus, middle"
2114,256,85,155,256,Fusiform gyrus LH
2115,256,85,177,512,Calcarine sulcus mid-anterior
2116,256,85,446,512,Forceps major
2117,256,85,278,512,Middle occipital sulcus LH
2118,256,85,129,512,Optic radiation LH
2119,256,85,9,512,"Calcarine sulcus anterior, LH"
2120,256,85,673,1024,Calcarine sulcus mid-posterior LH
2121,256,85,167,1024,Inferior longitudinal fasciculus posterior LH
2122,256,85,345,1024,Temporal horn of lateral ventricle RH
2123,256,85,708,1024,Calcarine sulcus mid-anterior RH
2124,256,85,768,1024,Calcarine sulcus middle
2125,256,86,45,64,Heschl’s gyrus
2126,256,86,8,64,Planum temporale
2127,256,86,41,64,Postcentral gyrus inferior
2128,256,86,25,64,Putamen
2129,256,86,26,64,Mid-anterior Cingulate cortex
2130,256,86,99,128,Posterior insula ventral
2131,256,86,49,128,"Insula center, and lateral fissure"
2132,256,86,23,128,"Superior temporal gyrus, middle"
2133,256,86,68,128,Planum temporale RH
2134,256,86,64,128,"Lateral fissure, anterior"
2135,256,86,163,256,"Superior temporal gyrus, medial"
2136,256,86,255,256,Parietal operculum RH
2137,256,86,74,256,Insula
2138,256,86,191,256,Central opercular cortex
2139,256,86,204,256,Planum temporale RH
2140,256,86,293,512,Heschl’s gyrus LH
2141,256,86,116,512,Planum polare superior
2142,256,86,390,512,Posterior insula ventral 
2143,256,86,263,512,Central operculum posterior RH
2144,256,86,13,512,Posterior insula dorsal medial
2145,256,86,751,1024,Lateral fissure middle LH
2146,256,86,578,1024,Central opercula
2147,256,86,308,1024,Heschl’s gyrus anterior medial RH
2148,256,86,225,1024,Parietal operculum anterior RH
2149,256,86,539,1024,Heschl’s gyrus anterior lateral RH
2150,256,87,33,64,Superior parietal lobule anterior
2151,256,87,12,64,Paracentral gyrus RH
2152,256,87,43,64,Callosomarginal sulcus
2153,256,87,50,64,Postcentral gyrus LH
2154,256,87,63,64,Central sulcus
2155,256,87,5,128,Superior precentral and postcentral sulci
2156,256,87,18,128,Postcentral gyrus RH
2157,256,87,43,128,"Postcentral gyrus superior, LH"
2158,256,87,89,128,"Superior parietal lobule, anterior"
2159,256,87,60,128,Paracentral lobule
2160,256,87,142,256,Superior parts of central and postcentral sulci
2161,256,87,115,256,Superior parts of central and postcentral sulci LH
2162,256,87,189,256,Superior parietal lobule anterior
2163,256,87,152,256,Precentral gyrus superior
2164,256,87,46,256,"Postcentral sulcus superior, RH"
2165,256,87,348,512,Central sulcus superior 
2166,256,87,258,512,Superior parietal lobule LH
2167,256,87,414,512,Superior parts of central and postcentral sulci RH
2168,256,87,374,512,Superior parietal sulcus superior 
2169,256,87,318,512,Superior parietal sulcus RH
2170,256,87,127,1024,Superior parts of central and postcentral sulci LH
